from,to,strength,direction
PLCG2,POU2AF1,0.914285714,0.522539683
PLCG2,DLL1,0.819047619,0.682539683
POU2AF1,CD180,0.933333333,0.66984127
POU2AF1,SPI1,0.971428571,0.785714286
PTPRC,CR1,0.838095238,0.966031746
PTPRC,TLR4,1,1
PTPRC,DOCK10,1,1
PTPRC,IL21,1,1
SPI1,FCGR2B,1,0.857142857
TLR4,CD180,0.933333333,0.562539683
TLR4,SPI1,0.914285714,0.96031746
TLR4,IL21,0.876190476,0.695238095
UNG,CD40LG,0.704761905,0.653253968
UNG,DLL1,0.914285714,0.787301587
NSD2,GAPT,0.923809524,0.812063492
FOXP3,SPI1,1,0.771428571
SHLD2,SPI1,0.942857143,0.96984127
SHLD2,DLL1,0.79047619,0.758888889
RIF1,PLCG2,0.733333333,0.722063492
RIF1,PTPRC,0.8,0.99047619
RIF1,SPI1,0.923809524,0.988888889
GAPT,IL21,1,0.904761905
CR1,FCGR2B,0.847619048,0.932380952
CR1,IRF8,1,0.514285714
CR1,IL10,0.752380952,0.915
CR1,SPI1,0.923809524,0.934126984
FCGR2B,IL10,0.857142857,0.508095238
IRF8,PLCG2,1,0.785714286
IRF8,DOCK10,1,0.833333333
IRF8,IL21,0.99047619,0.717460317
PLCG2,DOCK10,0.876190476,0.767380952
SPI1,DOCK10,0.714285714,0.707619048
IRF8,POU2AF1,1,0.514285714
IL21,IRF8,1,0.5
IRF8,FCGR2B,0.771428571,0.69484127
CD180,CD19,0.923809524,0.718095238
CD180,TLR4,1,0.514285714
CD180,GAPT,1,0.5
TLR4,CD19,0.952380952,0.697777778
GAPT,CD19,1,0.695238095
AP1G1,CD244,0.952380952,0.965079365
KLRC2,CORO1A,0.780952381,0.566666667
NKG7,CORO1A,1,0.647619048
CORO1A,AP1G1,0.704761905,0.632222222
CORO1A,HLA-F,1,0.814285714
CORO1A,CD244,1,0.880952381
BCL2,PRKDC,1,0.514285714
CD19,PLCG2,0.885714286,0.515714286
CR1,PLCG2,0.704761905,0.574761905
SPI1,IRF8,0.980952381,0.615873016
SPI1,POU2AF1,0.704761905,0.777777778
SPI1,IL21,0.971428571,0.738095238
SLAMF8,CD19,0.761904762,0.734603175
SLAMF8,CR1,1,0.614285714
SLAMF8,FCGR2B,1,0.704761905
SLAMF8,IRF8,0.742857143,0.587063492
SLAMF8,SPI1,1,0.50952381
SLAMF8,DOCK10,0.866666667,0.907619048
SLAMF8,IL21,1,0.804761905
MTOR,PRKDC,1,0.819047619
IL12RB1,FOXP3,1,0.885714286
LY9,BCL2,0.733333333,0.929365079
LY9,PRKDC,0.723809524,0.66531746
SPN,FOXP3,0.99047619,0.66984127
SLAMF6,FOXP3,0.761904762,0.950793651
ZFPM1,PRKDC,0.876190476,0.661190476
FUT7,IFNG,0.723809524,0.580952381
FUT7,FOXP3,1,0.657142857
HLA-DRB1,FUT7,0.885714286,0.537301587
PLA2G2D,IFNG,1,0.552380952
FOXP3,PLA2G2D,1,0.566666667
MTOR,BCL2,0.828571429,0.60984127
CBL,EXOSC3,0.876190476,0.62
CD40LG,CCL19,0.704761905,0.772063492
CCR6,NLRP3,0.714285714,0.707619048
FCGR2B,CD300A,1,0.647619048
FCGR2B,CLEC4E,0.761904762,0.520634921
FGR,FOXP3,0.714285714,0.821428571
FGR,TREM2,0.733333333,0.879206349
HLA-DMB,PTAFR,0.704761905,0.622222222
IL12RB1,HLA-F,0.733333333,0.806507937
ITGAL,CD40LG,0.761904762,0.817142857
ITGAM,CCR2,0.857142857,0.581904762
LBP,IFI35,0.704761905,0.783015873
MYB,PLCG2,0.714285714,0.685873016
NKG7,CD40LG,0.857142857,0.50984127
PDPK1,CBL,0.723809524,0.571269841
PDPK1,UNG,0.752380952,0.734761905
PIK3CG,CCR6,0.761904762,0.751428571
PTAFR,RIPK2,0.819047619,0.553650794
PTAFR,NLRP3,0.752380952,0.735714286
PTAFR,CCR2,0.79047619,0.594603175
PTGER4,DLL1,0.704761905,0.67984127
PTPRC,ITGAL,0.771428571,0.766190476
CCL19,CORO1A,0.8,0.507936508
SLC11A1,JAK3,0.714285714,0.609206349
SLC11A1,TREM2,0.742857143,0.805555556
SPN,FCGR2B,0.828571429,0.546666667
SUPT6H,RPS6,0.723809524,0.788571429
TLR4,ITGB2,0.704761905,0.53031746
TLR4,CLEC4D,0.780952381,0.62952381
NSD2,UNG,0.723809524,0.58968254
NR4A3,SHLD2,0.761904762,0.70968254
CD84,LILRB1,0.742857143,0.593333333
LILRB1,TYROBP,0.761904762,0.769047619
SHLD2,AP1G1,0.980952381,0.549206349
RIF1,CBL,0.723809524,0.874285714
SLAMF6,SPN,0.723809524,0.57
ZFPM1,HLA-F,0.704761905,0.866507937
GAPT,NLRP3,0.723809524,0.678730159
ANGPT1,HLA-E,0.971428571,0.876190476
ANGPT1,TLR4,0.828571429,0.644761905
ANGPT1,LAPTM5,0.723809524,0.612380952
ANGPT1,LILRB1,0.704761905,0.858888889
ANGPT1,FOXP3,0.933333333,0.72984127
ANGPT1,CCR2,0.980952381,0.650793651
APOA1,APOA2,1,0.557142857
BTK,CD74,1,0.723809524
BTK,LAPTM5,0.99047619,0.731746032
HLA-A,BTK,0.733333333,0.761031746
HLA-E,CD74,1,0.857142857
HLA-E,PLCG2,0.704761905,0.514761905
IL10,LILRB4,0.961904762,0.649206349
IL10,SCIMP,0.742857143,0.518095238
JAK3,LILRB1,1,0.514285714
JAK3,ARID5A,1,0.866666667
PLCG2,CD226,0.723809524,0.738730159
SLAMF1,JAK3,1,0.914285714
SLAMF1,CD226,1,0.828571429
SLAMF1,LILRB4,0.819047619,0.713333333
SLAMF1,RSAD2,0.704761905,0.507777778
MAP3K7,DDX21,0.723809524,0.897936508
MAP3K7,DHX36,1,0.771428571
TLR4,JAK3,0.723809524,0.814444444
LAPTM5,PLCG2,0.8,0.755555556
LAPTM5,SLAMF1,1,0.828571429
LAPTM5,TLR4,1,0.580952381
LAPTM5,LILRB1,0.952380952,0.532539683
LAPTM5,ARID5A,0.80952381,0.944444444
LAPTM5,LILRB4,0.933333333,0.86031746
LAPTM5,NLRP3,0.952380952,0.915873016
NR4A3,ANGPT1,0.79047619,0.534365079
NR4A3,IL10,0.80952381,0.602539683
NR4A3,ARID5A,0.961904762,0.971428571
DDX21,HLA-A,0.723809524,0.511666667
DDX21,LILRB1,0.876190476,0.914285714
CD226,CCR2,0.904761905,0.511111111
LILRB1,CD226,0.952380952,0.746031746
ARID5A,FOXP3,0.99047619,0.826984127
ARID5A,CCR2,0.895238095,0.588888889
SASH3,IL10,0.714285714,0.655396825
SASH3,JAK3,0.895238095,0.977460317
SASH3,PLCG2,0.80952381,0.988888889
SASH3,SLAMF1,1,0.947619048
SASH3,SCIMP,0.79047619,0.74968254
SASH3,CCR2,0.847619048,0.99047619
RSAD2,FOXP3,0.933333333,0.613015873
NLRP3,CD226,0.828571429,0.584603175
NLRP3,CCR2,0.733333333,0.682063492
DHX36,DDX21,1,0.771428571
DHX36,CD226,0.971428571,0.961904762
SCIMP,LILRB1,0.952380952,0.789206349
SCIMP,LILRB4,0.723809524,0.776825397
CCR2,LILRB4,0.971428571,0.833333333
CCR2,FOXP3,0.752380952,0.667777778
SNX27,TYROBP,0.761904762,0.697777778
SNX27,IRF8,0.714285714,0.678571429
IL2RA,FOXP3,0.847619048,0.718571429
IL2RA,LTA,0.847619048,0.508571429
IL2RA,CLEC4A,0.885714286,0.738412698
IL2RA,HAVCR2,0.828571429,0.606666667
IL2RA,TREM2,0.761904762,0.771746032
IL2RA,CD209,1,0.938095238
PIK3CD,PRKDC,0.714285714,0.655873016
FUT7,TREM2,0.866666667,0.659365079
CD19,CR1,0.714285714,0.870952381
CD19,WAS,0.704761905,0.666031746
CD19,BLK,0.99047619,0.56984127
CD19,CXCL13,0.961904762,0.907936508
CD19,CRK,0.704761905,0.673492063
SLAMF8,IL2RA,0.980952381,0.838095238
SLAMF8,SPN,0.8,0.579047619
SLAMF8,BTK,0.80952381,0.681587302
SLAMF8,HAVCR2,0.771428571,0.60952381
SLAMF8,TLR8,0.971428571,0.534920635
SLAMF8,SCIMP,0.8,0.53984127
SLAMF8,LILRB4,1,1
TYROBP,PSMB9,0.971428571,0.842857143
LRP1,RPS6,0.876190476,0.589365079
LRP1,PSMB9,0.80952381,0.536825397
DOCK2,SLAMF8,0.714285714,0.878730159
DOCK2,WAS,0.704761905,0.772222222
DOCK2,TLR8,0.714285714,0.936507937
SLAMF1,GPR18,0.79047619,0.777619048
SLAMF1,ZAP70,0.742857143,0.52031746
MTOR,SNX27,0.933333333,0.667936508
MTOR,CRK,0.876190476,0.725555556
SPN,SPI1,0.923809524,0.54031746
SPN,HAVCR2,0.876190476,0.506984127
SPN,TNFSF13B,0.79047619,0.732063492
SPN,LILRB4,0.771428571,0.543968254
SPN,CD209,0.723809524,0.526666667
SPN,DOCK8,0.838095238,0.73047619
SPN,CD300C,0.857142857,0.573968254
GPR18,PIK3CD,0.714285714,0.802539683
GPR18,CD19,0.819047619,0.50968254
GPR18,IL10,0.942857143,0.726031746
GPR18,FOXP3,0.780952381,0.897142857
GPR18,LTA,1,0.69047619
EOMES,GPR18,0.714285714,0.525714286
EOMES,CD8A,1,0.961904762
DLL1,BCL2,1,0.752380952
DOCK10,SNX27,0.876190476,0.659047619
DOCK10,ATM,0.933333333,0.902380952
DOCK10,SH2B3,1,0.60952381
IL10,ACOD1,0.714285714,0.593968254
IL10,CD300LB,0.914285714,0.554126984
ATM,MTOR,1,0.719047619
ATM,PRKDC,0.838095238,0.870793651
SPI1,FUT7,0.819047619,0.813809524
SPI1,HCK,0.866666667,1
SPI1,TLR4,0.742857143,0.686984127
SPI1,SELPLG,0.885714286,0.900952381
SPI1,CD300C,0.80952381,0.949206349
BTK,HLA-DRA,0.923809524,0.86031746
BTK,CLEC4A,0.79047619,0.590634921
BTK,CXCL13,0.857142857,0.594603175
FOXP3,CCR7,1,0.742857143
FOXP3,CD300LG,0.80952381,0.521746032
FCGR2B,GATA1,0.704761905,0.603333333
CCR2,CLEC4A,0.885714286,0.57984127
CCR2,C5AR1,0.885714286,0.572380952
LTA,FUT7,0.961904762,0.706349206
CCL3,CLEC4A,0.885714286,0.506984127
WAS,SPI1,1,0.666666667
WAS,CLEC4A,0.80952381,0.807619048
WAS,ITGAL,0.80952381,0.726666667
WAS,ZAP70,0.971428571,0.695238095
WAS,CD8A,0.828571429,0.710952381
WAS,ACOD1,0.723809524,0.82031746
WAS,CD300LB,0.895238095,0.881269841
HLA-DRB1,CD74,1,0.561904762
CLEC4A,HLA-DRA,0.923809524,0.607936508
CLEC4A,CD74,0.714285714,0.807142857
CLEC4A,LILRB4,0.904761905,0.713333333
TAP1,SLAMF8,0.866666667,0.630793651
TAP1,PSMB9,1,0.985714286
TAP2,IL21,0.819047619,0.845238095
BLK,TNFRSF13C,1,0.933333333
BLK,FCMR,1,0.747619048
HAVCR2,CD300C,0.714285714,0.671904762
ELANE,SLAMF8,0.819047619,0.745079365
ELANE,CR1,0.819047619,0.934285714
ELANE,TREM2,0.714285714,0.95047619
IL36RN,RIPK2,0.819047619,0.818095238
IL36RN,PSG6,0.80952381,0.838253968
TNFSF13B,CR1,0.80952381,0.577777778
ITGAL,ZAP70,1,1
CRK,SH2B3,0.828571429,0.732222222
SH2B3,LRP1,1,0.933333333
SH2B3,IRF8,0.704761905,0.77
SH2B3,TAP2,0.904761905,0.866031746
SH2B3,CD209,0.885714286,0.652380952
SCIMP,FOXP3,0.857142857,0.666349206
SCIMP,FCGR2B,0.704761905,0.535238095
SCIMP,ZAP70,0.80952381,0.611269841
SCIMP,CD209,0.742857143,0.634761905
C5AR1,FUT7,0.942857143,0.6
C5AR1,ACOD1,0.733333333,0.715555556
C5AR1,CD300LB,1,0.99047619
C5AR1,CD300E,0.980952381,0.874603175
NCKAP1L,CR1,0.761904762,1
NCKAP1L,HAVCR2,0.971428571,0.922222222
NCKAP1L,ZAP70,0.961904762,0.920634921
ZAP70,IRF8,0.733333333,0.796349206
ZAP70,CXCL13,0.704761905,0.823174603
ZAP70,CCR7,0.819047619,0.80031746
ZAP70,IRF9,1,0.914285714
CD8A,BTK,0.714285714,0.653015873
CD8A,CCL3,0.838095238,0.71
CD8A,CXCL13,0.952380952,0.751111111
CD8A,CCR7,0.714285714,0.586984127
LILRB4,IL21,0.971428571,0.817460317
TREM2,CD300LB,0.723809524,0.745714286
TREM2,CD300E,0.99047619,0.684126984
CD209,ACOD1,0.885714286,0.691111111
PTPRC,GPR18,0.761904762,0.702698413
PTPRC,EOMES,0.742857143,0.871111111
PTPRC,CCR2,0.838095238,0.988888889
PTPRC,CLEC4A,0.942857143,0.721587302
PTPRC,TNFSF13B,0.952380952,0.908888889
PTPRC,CD8A,0.761904762,0.705873016
PTPRC,CCR6,0.8,0.873015873
PTPRC,FCMR,0.885714286,0.686507937
TRIM58,HCK,0.780952381,0.784920635
TRIM58,IRAG2,0.838095238,0.817142857
SELPLG,IL21,0.866666667,0.827619048
ZFPM1,SELPLG,1,0.942857143
ZFPM1,IRAG2,0.904761905,1
IL21,CCL3,0.704761905,0.686825397
IL21,ACOD1,0.980952381,0.540952381
DOCK8,DOCK10,0.942857143,0.550952381
RIPK2,DLL1,0.723809524,0.595714286
RIPK2,HAVCR2,0.733333333,0.743015873
RIPK2,PRKDC,0.99047619,0.885714286
RIPK2,PSMB9,0.752380952,0.541904762
ACOD1,TNFSF13B,0.79047619,0.566349206
CCR7,FUT7,0.704761905,0.571904762
CCR7,CCR6,0.857142857,0.768730159
IRAG2,HCK,0.8,0.810634921
PSG1,PSG6,1,0.9
PSG3,PSG6,0.904761905,0.876666667
PSG4,PSG8,0.79047619,0.688888889
PSG6,PSG8,0.752380952,0.55015873
PSG7,PSG4,0.733333333,0.512698413
PSG7,PSG8,0.79047619,0.778730159
PSMB9,HLA-A,0.8,0.639206349
PSMB9,HLA-F,0.857142857,0.560634921
PSMB9,CXCL13,0.723809524,0.857777778
PSMB9,TNFSF13B,1,0.895238095
PSMB9,CD8A,0.961904762,0.631746032
FCMR,IRF8,0.771428571,0.774761905
FCMR,SCIMP,0.714285714,0.714285714
FCMR,CCR7,1,0.819047619
IRF9,PIK3CD,0.819047619,0.717777778
IRF9,ATM,0.971428571,0.6
IRF9,CRK,0.79047619,0.515714286
CD300C,C5AR1,0.933333333,0.846031746
CD300C,CCR6,0.847619048,0.531269841
CD300C,CD300E,1,0.838095238
CD300LG,HLA-E,0.952380952,0.85015873
CD300LG,TLR4,0.933333333,0.539047619
BTK,CD22,0.723809524,0.594603175
BTK,CD86,0.99047619,0.904761905
BTK,SAMHD1,0.895238095,0.926349206
BTK,TRAV14DV4,0.761904762,0.528888889
BTK,FCRL3,0.876190476,0.65047619
CD22,CCR6,0.723809524,0.806507937
CD22,CR1,0.771428571,0.654761905
CD22,VPREB3,1,0.852380952
CD22,FCRL3,1,0.885714286
CD28,TRAV9-2,0.780952381,0.928730159
CD86,CD22,0.895238095,0.505873016
CD86,HLA-DMA,0.723809524,0.711111111
CD86,IL10,0.980952381,0.933333333
CD86,SAMHD1,0.99047619,0.828571429
CD86,FOXP3,0.8,0.561587302
CD40LG,CD86,1,0.504761905
CD40LG,HLA-DPB1,0.704761905,0.644761905
CR1,HLA-DOB,0.742857143,0.91
MSH6,MSH3,0.80952381,0.927142857
MSH6,PRKDC,0.942857143,0.776825397
HLA-DMB,CD86,0.771428571,0.54
HLA-DMB,IL10,0.761904762,0.703809524
HLA-DRB5,TRAV9-2,0.723809524,0.533174603
IGKC,MSH3,0.8,0.756666667
IGKC,IGKV1D-39,0.819047619,0.726984127
IGKC,IGKV1-39,0.914285714,0.888888889
IGKC,MZB1,1,0.957142857
MSH3,XRCC4,1,0.523809524
NBN,MSH3,0.80952381,0.547619048
PRKDC,NBN,0.904761905,0.798730159
PTPRC,BTK,0.752380952,0.923333333
PTPRC,HLA-DQA1,0.761904762,0.925555556
PTPRC,TRDV3,0.780952381,0.645
PTPRC,TRAV14DV4,0.952380952,0.99047619
PTPRC,FCRL3,0.971428571,0.665079365
SUPT6H,HLA-DOA,0.876190476,0.977142857
SUPT6H,HLA-DPA1,0.828571429,0.96984127
POLQ,CD40LG,0.80952381,0.923174603
POLQ,MSH3,0.99047619,0.865079365
POLQ,SUPT6H,0.866666667,0.687222222
POLQ,UNG,0.99047619,0.731746032
POLQ,NSD2,0.99047619,0.667460317
POLQ,IL21,0.933333333,0.957142857
SAMHD1,FCGR2B,0.885714286,0.564126984
SAMHD1,HLA-E,1,0.752380952
SAMHD1,FCRL3,0.733333333,0.589206349
TRDV1,TRDV2,0.895238095,0.562698413
TRAV14DV4,TRDV1,0.79047619,0.924761905
TRAV9-2,FOXP3,0.99047619,0.673015873
TRAV9-2,GAPT,0.819047619,0.726507937
IGLV1-47,IGLV1-44,0.961904762,0.633333333
IGLV1-40,IGLV1-47,0.752380952,0.639047619
IGKV1D-39,IGKV2-28,0.704761905,0.637777778
IGKV3-20,IGLV3-21,0.704761905,0.77484127
IGKV3-20,IGLV1-44,0.780952381,0.836031746
IGKV3-15,IGKC,1,0.542857143
VPREB3,FCGR2B,0.79047619,0.615873016
VPREB3,HLA-DOB,0.980952381,1
VPREB3,GAPT,0.942857143,0.764444444
FOXP3,IL10,0.876190476,0.58984127
MZB1,IGLV3-21,0.980952381,0.966666667
MZB1,IGLV1-44,0.895238095,0.938253968
MZB1,IGLV1-40,0.904761905,0.949206349
MZB1,GAPT,0.704761905,0.938253968
SASH3,BTK,1,0.838095238
SASH3,CD22,0.961904762,0.68031746
SASH3,TRAV9-2,0.79047619,0.936507937
SASH3,FOXP3,0.904761905,0.823809524
RIF1,MSH3,0.895238095,0.963492063
RIF1,PRKDC,0.99047619,0.558730159
RIF1,SASH3,0.866666667,0.971428571
ATAD5,MSH2,1,0.571428571
ATAD5,SUPT6H,1,0.638095238
ATAD5,POLQ,1,0.557142857
ATAD5,RIF1,0.723809524,0.525396825
FCRL3,CCR6,0.828571429,0.898730159
FCRL3,VPREB3,1,0.638095238
GAPT,HLA-DQA1,0.866666667,0.862539683
BTK,PTPRC,1,0.880952381
CD40LG,HLA-DOB,0.752380952,0.534603175
HLA-DMA,HLA-DOB,0.714285714,0.741428571
HLA-DMA,IL10,0.704761905,0.776666667
HLA-DMB,HLA-DRB1,0.704761905,0.962222222
PTPRC,HLA-DMA,0.895238095,0.831904762
PTPRC,HLA-DOA,0.80952381,0.806190476
SUPT6H,HLA-DOB,0.80952381,1
ATAD5,HLA-DRA,0.780952381,0.957142857
H2BC6,H2BC8,0.8,0.510714286
CCR1,CXCR1,0.866666667,0.65
CCR1,SPI1,0.99047619,0.73968254
CCR5,CCR1,0.771428571,0.885714286
CCR5,PIK3CG,0.866666667,0.701904762
CCR5,CCL5,1,0.819047619
CCR5,SLAMF1,0.99047619,0.554761905
CCR5,SLAMF8,1,0.771428571
CCR5,CCR2,1,0.79047619
CCR6,PIK3CG,1,0.561904762
CCR6,CXCR4,0.961904762,0.838888889
CCR7,CXCR4,0.904761905,0.844603175
CXCR1,CXCR2,1,0.995238095
PIK3CG,CXCR2,0.942857143,0.915873016
PIK3CG,CCL5,0.828571429,0.587301587
CCL5,CCR1,0.80952381,0.587142857
CCL5,CXCR2,0.704761905,0.977777778
CCL5,CXCR4,0.847619048,0.700952381
SLAMF1,CCR6,0.723809524,0.721428571
SLAMF1,CCR7,0.980952381,0.673809524
SLAMF1,PIK3CG,0.933333333,0.59
SLAMF1,CCL5,0.752380952,0.587936508
SLAMF1,CCL19,0.771428571,0.740555556
SPI1,CXCR2,0.857142857,0.834126984
SLAMF8,CCR1,1,0.895238095
SLAMF8,CCR7,0.780952381,0.501111111
SLAMF8,PIK3CG,0.99047619,0.636507937
CCR7,SPI1,1,0.5
CCL19,CCR7,1,0.5
SPI1,CCR7,1,0.5
HLA-DRB1,HLA-A,1,0.814285714
NKG7,HLA-A,0.904761905,0.865396825
NKG7,IL4I1,0.704761905,0.56
NECTIN2,HLA-DRB1,0.876190476,0.772380952
CD226,IL4I1,0.885714286,0.547936508
CRTAM,NKG7,1,0.695238095
CRTAM,CD226,1,0.666666667
HAVCR2,HLA-DRB1,1,0.885714286
HAVCR2,CD226,0.895238095,0.534761905
HAVCR2,IL4I1,1,0.761904762
NKG7,CRTAM,1,0.514285714
CD226,HAVCR2,1,0.523809524
BCL2,HCK,0.733333333,0.667777778
BLK,CD79A,0.752380952,0.557380952
BTK,CMKLR1,0.752380952,0.942777778
C3AR1,THEMIS,0.733333333,0.654761905
C5AR1,FPR1,0.99047619,0.553968254
CD247,LCK,0.771428571,0.97
CD8A,SH2D1A,0.99047619,0.538095238
MS4A1,CD79A,0.714285714,0.526507937
MS4A1,FOXP3,0.704761905,0.924285714
CD79B,TYROBP,0.780952381,0.576349206
CD79B,TRAT1,0.704761905,0.503174603
CD79B,LAX1,0.742857143,0.762063492
CMKLR1,C3AR1,0.80952381,0.572539683
CMKLR1,FPR3,0.99047619,0.614285714
CMKLR1,CD226,0.723809524,0.703333333
CMKLR1,BTNL9,0.933333333,0.753968254
CMKLR1,PLPP4,0.704761905,0.763809524
CR1,FPR3,0.942857143,0.566031746
CR2,CD22,0.742857143,0.951111111
CR2,NCR3,0.723809524,0.758095238
CREBBP,HLA-A,0.752380952,0.666349206
CREBBP,BTN3A3,0.780952381,0.507619048
EP300,STOML2,0.704761905,0.573333333
FCER1G,C5AR1,0.733333333,0.84984127
FPR1,CR1,0.714285714,0.546507937
FPR1,THY1,0.704761905,0.631111111
FYB1,FPR2,0.704761905,0.506825397
GBP1,BTN3A3,0.742857143,0.560793651
HCK,KLRC4-KLRK1,0.723809524,0.596666667
NCKAP1L,LAPTM5,0.971428571,0.747619048
NCKAP1L,STAP1,0.780952381,0.656825397
HLA-A,GBP1,0.952380952,0.502380952
IGHA2,IGHV3-23,0.733333333,0.863492063
IGHG1,IGHA1,0.79047619,0.603492063
ITK,CTLA4,0.761904762,0.62952381
ITK,PIK3CD,0.780952381,0.915873016
KLRC2,KLRC4,0.714285714,0.500952381
KLRD1,BTN2A2,0.752380952,0.742222222
KLRD1,THEMIS,0.704761905,0.62047619
LCP2,C3AR1,0.99047619,0.565079365
LCP2,MNDA,0.828571429,0.52031746
SH2D1A,CD28,0.742857143,0.79031746
NFATC2,UBE2N,0.771428571,0.519206349
PAK2,GPS2,0.895238095,0.767777778
PAK2,RIPK2,0.761904762,0.511904762
PAK2,KHDRBS1,0.980952381,0.81031746
PTPN6,FOXP3,0.780952381,0.626031746
PTPRC,ITK,0.771428571,0.720952381
PTPRC,CLEC6A,0.704761905,0.581111111
THY1,CD28,0.714285714,0.825555556
THY1,FPR2,0.79047619,0.721111111
UBE2N,CD300A,0.714285714,0.628253968
YES1,BCL2,0.866666667,0.513650794
ZAP70,ITK,0.761904762,0.758571429
ZAP70,PTPN6,0.80952381,0.977777778
BAG6,EP300,0.838095238,0.728730159
EIF2B5,MOG,0.704761905,0.597619048
LPXN,FPR3,0.819047619,0.552380952
BTN3A3,BTN2A3P,0.80952381,0.932698413
KHDRBS1,BCL2,0.80952381,0.546190476
KHDRBS1,YES1,0.971428571,0.888095238
KHDRBS1,APPL1,0.942857143,0.83968254
LILRB4,BTNL9,0.742857143,0.711428571
LILRB4,THEMIS,0.838095238,0.658412698
BTN2A1,GPS2,0.79047619,0.69015873
CD300A,PRAM1,0.704761905,0.535396825
APPL1,EP300,0.752380952,0.601111111
APPL1,HCK,0.714285714,0.625873016
APPL1,UBE2N,0.714285714,0.534444444
TRDC,THEMIS,0.714285714,0.551746032
TRBC1,C3AR1,0.742857143,0.784761905
TRBC1,CD79B,0.761904762,0.627619048
BTN2A3P,GPS2,0.876190476,0.788253968
BTN2A3P,RNF31,0.971428571,0.786666667
RNF31,CTLA4,0.79047619,0.808412698
RNF31,EIF2B5,0.819047619,0.920952381
BTNL8,FGR,0.723809524,0.73015873
BTNL8,BTN2A2,0.761904762,0.812698413
PRAM1,BTNL9,0.923809524,0.863492063
CLEC6A,FCGR2B,0.704761905,0.80984127
CLEC6A,CD226,0.714285714,0.603015873
NFAM1,LCP2,0.704761905,0.617142857
C3AR1,FPR1,1,0.723809524
C5AR1,CR1,0.828571429,0.682698413
GPR32P1,GPR32,0.923809524,0.503968254
BLK,FGR,0.828571429,0.972222222
BLK,PTPRC,1,0.966666667
BLK,YES1,0.885714286,0.776031746
FCER1G,FCGR2B,1,0.942857143
FCER1G,FGR,1,0.985714286
FCER1G,HCK,0.961904762,0.770634921
FCER1G,PTPRC,1,0.961904762
HCK,FGR,0.761904762,0.533333333
YES1,APPL1,1,0.628571429
APPL1,PTPRC,1,0.923809524
PLPP4,FGR,0.780952381,0.74047619
CR1,CCR2,1,0.5
FCGR2B,CR1,0.99047619,0.5
CCR2,CR1,1,0.5
A2M,FCGR1A,0.8,0.636349206
A2M,HLA-E,0.914285714,0.77952381
A2M,IL2RA,0.828571429,0.961111111
A2M,IL5RA,0.971428571,0.851587302
A2M,PSMB4,0.99047619,0.854761905
BTK,A2M,0.885714286,0.625079365
BTK,CD28,0.971428571,0.561904762
BTK,FCGR1A,0.8,0.938253968
BTK,FCGR3A,0.742857143,0.954285714
BTK,HCK,0.866666667,0.936507937
BTK,HLA-DRB1,0.99047619,0.89047619
BTK,IL10,0.885714286,0.95952381
CD6,FCGR2B,0.723809524,0.878730159
CD6,HLA-E,0.980952381,0.942857143
CD6,PLA2G2D,1,0.933333333
CD28,A2M,0.866666667,0.646587302
CD28,FGR,0.914285714,0.74952381
CD28,IL2RA,0.866666667,0.87
CD28,TREM2,0.733333333,0.927777778
CCR7,CD28,1,0.571428571
CCR7,FCGR3A,0.8,0.517777778
ELANE,FCGR2B,0.952380952,0.858730159
ELANE,FCGR3A,0.885714286,0.862063492
ELANE,IL10,0.752380952,0.886984127
FCGR1A,HCK,0.723809524,0.502777778
FCGR3A,IL2RA,1,0.952380952
FCGR3A,IL5RA,0.771428571,0.57984127
FUT7,A2M,0.895238095,0.539206349
FUT7,BTK,0.733333333,0.503809524
FUT7,FCGR3A,0.742857143,0.81015873
FUT7,HLA-DRB1,0.857142857,0.707619048
FUT7,IL10,0.80952381,0.74031746
HLA-DRB1,HLA-E,1,0.976190476
HLA-DRB1,YES1,0.99047619,0.9
HMGB2,YES1,0.933333333,0.514285714
HMGB2,MKRN2,0.942857143,0.622698413
IL10,TREM2,0.714285714,0.821111111
LTA,BTK,0.895238095,0.620952381
LTA,FGR,0.771428571,0.715873016
PSMB4,HMGB2,1,0.7
YES1,FCGR3A,0.733333333,0.585396825
YES1,MKRN2,1,0.757142857
PLA2G2D,IGHG1,0.895238095,0.89
PLA2G2D,IL2RA,0.771428571,0.624444444
PLA2G2D,TREM2,0.971428571,0.895555556
IL36RN,IL1F10,1,0.680952381
TREM2,IL2RA,0.704761905,0.528412698
A2M,BTK,0.980952381,0.715873016
A2M,FUT7,0.885714286,0.80968254
BTK,CD6,0.761904762,0.728888889
BTK,FUT7,1,0.666666667
BTK,HLA-E,0.752380952,0.781428571
CD6,FUT7,0.952380952,0.740634921
ELANE,BTK,0.733333333,0.664365079
FCGR3A,CCR7,0.733333333,0.612539683
AP1G1,ARID5A,0.819047619,0.762222222
AGER,FCER1G,0.704761905,0.534603175
AGER,TREM2,0.704761905,0.807777778
BLK,CR2,0.761904762,0.948253968
BLK,IL7R,0.828571429,0.794920635
BLK,STAP1,0.828571429,1
BLK,SCIMP,0.847619048,0.793015873
BTK,FCER1G,0.742857143,0.678253968
BTK,SPI1,0.819047619,0.505238095
SERPING1,C4B,0.742857143,0.715396825
C1QB,FUT7,0.780952381,0.644444444
C1QC,SCIMP,0.704761905,0.51031746
C8G,F2,0.952380952,0.819365079
CD8A,CSF2RB,0.733333333,0.762222222
